0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



3570.00	4004.00	119.00	132.00	0.23	0.26	4.67	5.18	3570.00	4004.00	14.79	-0.13



3690.00	4133.00	120.00	129.00	0.24	0.25	4.71	5.07	3690.00	4133.00	14.67	-0.09



3809.00	4263.00	119.00	130.00	0.23	0.26	4.67	5.11	3809.00	4263.00	14.67	-0.11



3927.00	4394.00	118.00	131.00	0.23	0.26	4.63	5.14	3927.00	4394.00	14.67	-0.13



4046.00	4525.00	119.00	131.00	0.23	0.26	4.67	5.14	4046.00	4525.00	14.73	-0.12



4165.00	4656.00	119.00	131.00	0.23	0.26	4.67	5.14	4165.00	4656.00	14.73	-0.12



4284.00	4787.00	119.00	131.00	0.23	0.26	4.67	5.14	4284.00	4787.00	14.73	-0.12



4403.00	4919.00	119.00	132.00	0.23	0.26	4.67	5.18	4403.00	4919.00	14.79	-0.13



4522.00	5049.00	119.00	130.00	0.23	0.26	4.67	5.11	4522.00	5049.00	14.67	-0.11



4644.00	5181.00	122.00	132.00	0.24	0.26	4.79	5.18	4644.00	5181.00	14.96	-0.10



4763.00	5312.00	119.00	131.00	0.23	0.26	4.67	5.14	4763.00	5312.00	14.73	-0.12



4882.00	5443.00	119.00	131.00	0.23	0.26	4.67	5.14	4882.00	5443.00	14.73	-0.12



4999.00	5572.00	117.00	129.00	0.23	0.25	4.59	5.07	4999.00	5572.00	14.49	-0.12



5118.00	5703.00	119.00	131.00	0.23	0.26	4.67	5.14	5118.00	5703.00	14.73	-0.12


